Gene,n_en_student_p_value,en_c_student_p_value,n_en_permutation_p_value,en_c_permutation_p_value
FEZ2,0.7511498647298654,0.4694995669499207,0.7535,0.4633
VIT,0.9588901715995235,0.07567339179915432,0.9601,0.0766
STRN,0.9241566024805207,0.4899762876582381,0.9269,0.4808
HEATR5B,0.5177073071235152,0.030704989813747145,0.5137,0.0315
EIF2AK2,0.9529000545741485,0.00595030690360858,0.9496,0.0048
LOC100505876,0.3707526069256851,0.18578134024520815,0.3714,0.193
CEBPZ,0.5098513662453226,0.06324755071278199,0.506,0.0636
C2orf56,0.35851689417463073,0.06482638136729778,0.3557,0.0631
PRKD3,0.7001703126132285,0.17796748362877593,0.7016,0.1771
QPCT,0.8477860460656824,0.8749520909648683,0.8481,0.8733
CDC42EP3,0.01899083754537065,0.029716216524468368,0.0169,0.0306
FAM82A1,0.7560971551329319,0.008381576069722422,0.7596,0.0077
CYP1B1,0.7189090352423068,0.7740272149698666,0.7111,0.7624
CYP1B1-AS1,0.38553198404948075,0.0007561748144469521,0.378,0.0006
ATL2,0.1723846443803774,0.09081920618950867,0.1688,0.0865
HNRPLL,0.38681426698398413,0.361854853938109,0.3752,0.3577
GALM,0.18815063571925292,0.04243391932878959,0.192,0.0433
SRSF7,0.9907371186085352,0.4192162013611127,0.9898,0.4059
GEMIN6,0.730935376171093,0.7367968563332142,0.7207,0.7347
DHX57,0.4863028669710421,0.5887000913380657,0.4808,0.6003
MORN2,0.9898840297777071,0.45970390059264754,0.9913,0.4586
ARHGEF33,0.0531222768602277,0.025140383143132026,0.0543,0.0268
SOS1,0.4098720598561473,0.12291786277657277,0.4078,0.1249
MAP4K3,0.9013578476453894,0.26473699833653697,0.8993,0.264
LOC728730,0.031576481203480576,0.0007950269292390053,0.0329,0.0011
TMEM178,0.41268692561364084,0.00030348774375305303,0.4133,0.0003
THUMPD2,0.5123011647949418,0.11286031116277345,0.5095,0.1055
SLC8A1,0.28866896146670684,0.8776146492880088,0.2969,0.8774
PKDCC,0.3678712362908726,0.6089709109070756,0.3758,0.6203
EML4,0.9885718934900282,0.3617718675479703,0.989,0.3635
COX7A2L,0.7408670527195098,0.6717095140689988,0.7457,0.6674
MTA3,0.09602583334366639,0.2560571357377235,0.1034,0.2613
OXER1,0.49072189913323816,0.07012090415481048,0.4915,0.0649
HAAO,0.5371150650321153,0.04399067728609969,0.531,0.0471
ZFP36L2,0.5021317048805023,0.06928185390658706,0.5106,0.0706
LOC100129726,0.9740129131302342,0.4788652632004693,0.9748,0.4929
THADA,0.9050583636736855,0.05049623217646513,0.902,0.0563
PLEKHH2,0.5390029223758707,0.00016397017656928934,0.5436,0.0001
DYNC2LI1,0.7991116821698471,0.06807746626866418,0.7951,0.0656
LRPPRC,0.7833288503241299,0.31041056648020066,0.784,0.3113
PPM1B,0.4360980539794731,0.06659412930219814,0.4343,0.0635
PREPL,0.7014841222776814,0.18668461331065037,0.7037,0.1873
CAMKMT,0.9072621190216449,0.19126085036477708,0.9121,0.1961
SIX3,0.9467429872754065,0.06856245535032714,0.9509,0.0716
SIX2,0.6726257107820893,0.0017125259070884264,0.6798,0.0009
SRBD1,0.9173187112441035,0.3145057241723385,0.9165,0.3071
PRKCE,0.8491100210556949,0.04001022138474108,0.855,0.042
EPAS1,0.8596153024204002,0.13965109744716556,0.8603,0.138
ATP6V1E2,0.25557454964635345,0.4702770151933132,0.2561,0.46
RHOQ,0.6732769526939961,0.1958628311260279,0.6738,0.2058
CRIPT,0.9604559358876087,0.634744231162441,0.9591,0.6205
SOCS5,0.9205761982677209,0.07979411442597328,0.9225,0.0828
MCFD2,0.9399747912885987,0.20198087634010178,0.9406,0.2039
TTC7A,0.4191669674938723,0.23169991783696386,0.4214,0.2289
CALM2,0.5356891966067183,0.9763968713116461,0.5386,0.9802
EPCAM,0.08135753073427664,0.656629863184419,0.0781,0.6497
MSH2,0.27885691095488374,0.9293212533348515,0.28,0.9238
KCNK12,0.11531068967817425,0.016398902587725805,0.1151,0.0117
MSH6,0.7409055808807989,0.995940710928964,0.7475,0.9968
FBXO11,0.4119578717855701,0.1403429252583019,0.4115,0.1337
FOXN2,0.8889036772789515,0.2589890033046268,0.8855,0.2626
KLRAQ1,0.7500684894984425,0.7153786396438706,0.7512,0.717
STON1,0.5520825656024185,0.17284459946355682,0.5609,0.1706
NRXN1,0.43395348598087957,0.14186008276373502,0.4503,0.1576
ASB3,0.3586478979819654,0.02972999561886252,0.3637,0.0295
CHAC2,0.527439187358803,0.6383031647455029,0.5332,0.6351
ERLEC1,0.83967125429199,0.8970314162267371,0.8408,0.8984
PSME4,0.9586059419861597,0.37669286896045384,0.9605,0.3853
ACYP2,0.7817832607141639,0.07260944738101512,0.7804,0.0722
SPTBN1,0.18066151016597112,0.05094578501942463,0.1772,0.0551
RPL23AP32,0.46456684344395827,0.541274351868228,0.4595,0.5479
EML6,0.7962497060186425,0.12479499857442754,0.7973,0.1389
RTN4,0.6714022519843414,0.5393402696003187,0.6736,0.5346
C2orf63,0.26055820549443176,0.012000849450046525,0.2655,0.0117
RPS27A,0.3508421710646319,0.4913078830410148,0.3509,0.5049
MTIF2,0.4835159846136108,0.061752913715292505,0.4869,0.0605
PRORSD1P,0.7815659641966215,0.053814986451236786,0.8017,0.0431
CCDC88A,0.47872397660569377,0.5075845656271049,0.4795,0.5064
CCDC104,0.9896366795505142,0.6799888900350781,0.9891,0.6747
SMEK2,0.6776698490110152,0.5910384100818701,0.6792,0.5986
PNPT1,0.16843985993224805,0.20523589610166254,0.1655,0.2061
EFEMP1,0.4965146472387142,0.00634720608471622,0.4949,0.0077
CCDC85A,0.9551981198587892,0.16307802966996487,0.9594,0.1693
VRK2,0.6351768638669989,0.04677738595544282,0.6482,0.0479
FANCL,0.8760625509240368,0.3261554173670266,0.8765,0.3291
BCL11A,0.00364579098873643,0.002335362757655646,0.0033,0.0023
PAPOLG,0.6647246256371482,0.31048499364117393,0.6652,0.3125
REL,0.5438584750497979,0.38263199033409856,0.5395,0.3835
PUS10,0.006624157610232625,0.15305452484361098,0.0063,0.159
PEX13,0.08362887350364522,0.6044805765820163,0.0824,0.6019
KIAA1841,0.20509546318929825,0.21906022518823423,0.2006,0.2236
LOC339803,0.39331413605111076,0.6028670213452052,0.3845,0.6001
C2orf74,0.5154755366305159,0.30884642223673114,0.5185,0.3016
AHSA2,0.21616560613913757,0.012411132503319454,0.2212,0.0143
USP34,0.49435736365613414,0.11561473430529522,0.4956,0.1172
XPO1,0.7021176447263153,0.8972648978070448,0.7026,0.8988
FAM161A,0.19338871628004106,0.06349573902233184,0.1929,0.0605
CCT4,0.7540512213905717,0.1590620708410631,0.753,0.1603
COMMD1,0.05930800841998037,0.8110566605356262,0.0601,0.8139
B3GNT2,0.713338257989783,0.80656221435617,0.7087,0.8032
TMEM17,0.8876447625325949,0.6776538816738634,0.889,0.6765
EHBP1,0.5585975290828288,0.19216153442779974,0.557,0.1899
OTX1,0.5774713073675479,0.13628615670148975,0.5719,0.1228
DBIL5P2,0.006087520444693658,0.013374228681826257,0.0063,0.0122
WDPCP,0.3940936423611545,0.08872317318067784,0.3807,0.0907
MDH1,0.4834175851446644,0.7706796691816797,0.474,0.765
UGP2,0.8372202643711498,0.3771484594927673,0.8392,0.3751
VPS54,0.23160943499217165,0.35086105732545503,0.2338,0.362
PELI1,0.7277353866655256,0.0066313521082294906,0.7304,0.0069
HSPC159,0.7670513981776254,0.46500393498524895,0.7723,0.4602
AFTPH,0.8985147900235735,0.8341698536760993,0.8994,0.8332
SERTAD2,0.8864192624518528,0.8219696332924573,0.8883,0.8268
SLC1A4,0.949473872905135,0.03834029098619181,0.9555,0.0326
CEP68,0.06903803779301863,0.10483544350458361,0.0723,0.1015
RAB1A,0.6587855590548074,0.3823180044130817,0.6571,0.3847
ACTR2,0.4444225041658735,0.9838156351221897,0.4526,0.9826
SPRED2,0.6977076427317954,0.09456140800617374,0.6964,0.0927
MEIS1,0.8916932545869273,0.0011221924249136285,0.8995,0.0003
ETAA1,0.3613028673526617,0.6176033885736627,0.3621,0.6248
WDR92,0.6933994877724303,0.1379691615664039,0.7006,0.1418
PNO1,0.1988732220164411,0.7094248243131127,0.1973,0.7047
PPP3R1,0.8810306151799738,0.1123347634573943,0.8841,0.1097
CNRIP1,0.9541790288610477,0.25078266607089705,0.9498,0.2425
PLEK,0.5139754067126574,0.06938317237955378,0.5169,0.0656
FBXO48,0.13507439178896308,0.6073750912613238,0.141,0.6054
APLF,0.6240951978572657,0.25169499610586893,0.6597,0.2768
ARHGAP25,0.3818465692727592,0.8721589913303897,0.3858,0.8761
ANTXR1,0.6091099839968859,0.012493696553374022,0.6183,0.0108
GFPT1,0.43793783459519564,0.4252654606849535,0.4444,0.4256
NFU1,0.327042209213925,0.12478840314287153,0.332,0.1214
AAK1,0.5573254493605919,0.7445523643438183,0.5603,0.7438
ANXA4,0.5171434204550942,0.8112985212822941,0.5152,0.8028
SNRNP27,0.6088583279727245,0.4734828209419395,0.6081,0.4719
MXD1,0.5839480056028961,0.8985493828096881,0.5879,0.9087
ASPRV1,0.44659044673189185,0.020909606609049874,0.4477,0.0193
LOC400960,0.0811123200369567,0.9193847784948744,0.0798,0.9209
PCBP1,0.8531006713372726,0.9537348057911386,0.8487,0.9546
LOC100133985,0.08594700752800016,0.9968627253180375,0.0856,0.9962
C2orf42,0.609139514394531,0.05859965789665827,0.6107,0.058
TIA1,0.46178478315304905,0.09702209088532915,0.4556,0.097
PCYOX1,0.1607575652644627,0.08575060869627693,0.1625,0.0903
SNRPG,0.46937138394578803,0.05875192665677131,0.4621,0.0604
FAM136A,0.5512102425986161,0.24272996930428883,0.5462,0.2336
TGFA,0.0335994872552429,0.5255953368170305,0.0329,0.5164
ADD2,0.6497748537114435,0.36095105480506784,0.6726,0.3979
CLEC4F,0.6945539920859536,0.25866462019683534,0.7018,0.2474
CD207,0.7513762150883112,2.3764987099951383e-05,0.7563,0.0001
VAX2,0.9938176818119323,0.9286109249008718,0.9938,0.9303
ATP6V1B1,0.30555218427666375,0.3150830775320186,0.3033,0.3173
ANKRD53,0.18422713712102176,0.0021701300198998584,0.1774,0.0024
TEX261,0.4737089119511091,0.6912618425807207,0.4686,0.6951
NAGK,0.38180611483554605,0.08567673285736102,0.3852,0.0842
MCEE,0.9051441979432091,0.16564832569542767,0.9081,0.1646
MPHOSPH10,0.6765413720105091,0.38528302244767454,0.6787,0.3872
PAIP2B,0.2379685838281806,0.6217631343630083,0.2375,0.6252
ZNF638,0.6668524309882041,0.8172019907906185,0.6763,0.8205
DYSF,0.6295862478996037,0.07847674764825649,0.6249,0.0775
CYP26B1,0.4292517945060209,0.1772132964139059,0.4289,0.1783
SPR,0.19829533350227896,0.09844777112966815,0.199,0.0918
EMX1,0.006276837240129988,0.35492420159416627,0.0048,0.3593
SFXN5,0.0017646619845736089,0.5305150783560142,0.0013,0.5377
RAB11FIP5,0.5533429950747584,0.24622580447102238,0.552,0.2473
SMYD5,0.32505718852070753,0.4863433756776582,0.319,0.5014
PRADC1,0.9411057427109789,0.32166755846289885,0.9383,0.3194
CCT7,0.46754638441055685,0.5092987066110007,0.459,0.5015
FBXO41,0.07423127286314522,0.018268393002535962,0.0767,0.0154
EGR4,0.7556038383403855,0.18882349510473392,0.7733,0.1867
ALMS1,0.29116177895437156,0.19308279598463876,0.2998,0.2025
TPRKB,0.47252054233782237,0.2598806525811003,0.4725,0.2513
DUSP11,0.8550879452231016,0.4614598238392319,0.8556,0.4505
STAMBP,0.22602061825941824,0.2927798606498449,0.2297,0.2836
ACTG2,0.6557225818691517,5.7789626065233e-07,0.6581,0.0001
DGUOK,0.8290838077862784,0.5082377500773394,0.8258,0.4962
TET3,0.1420105983726581,0.5192253499160293,0.1446,0.5383
BOLA3,0.09968707012862983,0.32500418831119204,0.0989,0.329
MOBKL1B,0.7947883058560226,0.07258615536443405,0.7963,0.0729
MTHFD2,0.12761383858742378,0.5833961674304858,0.1258,0.5832
SLC4A5,0.8001640553803911,0.37002995437416397,0.7973,0.3731
DCTN1,0.44856507583911776,0.6265599254734705,0.4561,0.6364
C2orf81,0.34115172743665645,0.9068737796555457,0.3317,0.9085
WDR54,0.16615422106171468,0.013196872646597274,0.1597,0.0118
RTKN,0.873568231589557,0.4995549316245267,0.8719,0.4951
INO80B,0.9931003635536022,0.6542199260532167,0.9938,0.6594
WBP1,0.1543797166165932,0.7702008152821122,0.1594,0.775
MOGS,0.8866408144914443,0.06377887330748969,0.8835,0.0551
MRPL53,0.6865351140130553,0.0788856164373736,0.682,0.0749
CCDC142,0.5885540014923276,0.764199348396609,0.5924,0.7732
TTC31,0.2212302081411377,0.17843379296169934,0.2218,0.1729
LBX2,0.11616300054876731,0.11692628270890051,0.12,0.1068
LOC151534,0.6830277456558624,0.006972181266495623,0.6895,0.0068
PCGF1,0.6211453714423767,0.8892108915322086,0.6219,0.8944
TLX2,0.10590740229292227,0.02908701623847595,0.1119,0.0245
AUP1,0.1511567925745848,0.2553086435140281,0.149,0.2728
HTRA2,0.9648435356814136,0.798324017134581,0.9641,0.7993
LOXL3,0.34992854992603717,0.12365137416054507,0.3434,0.1211
DOK1,0.6917335575975284,0.005144529216325853,0.7094,0.0022
C2orf65,0.34364753979447216,0.03994637929056911,0.3439,0.0197
SEMA4F,0.9681896930692119,0.10931120053219887,0.9701,0.116
HK2,0.6887563723573185,0.953695331260236,0.7073,0.9579
POLE4,0.7728685228021608,0.8518249070709883,0.7792,0.8476
TACR1,0.06323323548571273,0.33028440622229616,0.0634,0.3264
FAM176A,0.757421350372298,0.22948970986127037,0.7632,0.2335
MRPL19,0.8952275758736311,0.333446719434798,0.8935,0.3283
C2orf3,0.9331523305328686,0.1265527890518731,0.9336,0.1309
SUCLG1,0.227669830884755,0.5089421268465377,0.2267,0.4992
DNAH6,0.06295024468195885,0.14805748888451525,0.0582,0.1569
C2orf89,0.397536998289029,0.44060853908565256,0.3934,0.4305
TMSB10,0.42305330977128675,0.08424073726313695,0.4216,0.082
KCMF1,0.25986138654845753,0.60745571472629,0.2643,0.6152
TCF7L1,0.0003878824735174424,0.006766673140465301,0.0004,0.0062
TGOLN2,0.8087737857265929,0.5109687823266702,0.8107,0.5166
RETSAT,0.6243193842260875,0.798711227109064,0.625,0.7969
ELMOD3,0.8001419066106514,0.4655148021034934,0.8089,0.4623
CAPG,0.002234391178537288,0.05290768855723428,0.0023,0.0496
SH2D6,0.13213448630042415,0.3627057665986816,0.1334,0.3528
LOC100630918,0.30334520852703145,0.42997144432475587,0.2999,0.4348
MAT2A,0.2037534840628252,0.27232924790269414,0.216,0.2865
GGCX,0.5201746345659628,0.22339636891426723,0.513,0.212
VAMP8,0.37554667968065436,0.07300562185133502,0.3833,0.0749
VAMP5,0.4143405362003637,0.4724450494550345,0.4232,0.4813
RNF181,0.7491326831989598,0.0600505853621357,0.75,0.0626
TMEM150A,0.6299380085842556,0.20779054433825353,0.6242,0.2026
C2orf68,0.11169156740471488,0.09626128679967894,0.1088,0.094
USP39,0.49450941077397814,0.19054158412220137,0.5079,0.1983
SFTPB,0.355737175782358,0.3800765823682558,0.4014,0.5685
GNLY,0.04279964023504188,0.005387760489567507,0.0429,0.0025
ATOH8,0.27327713608246407,0.0009258087875760906,0.2722,0.0012
ST3GAL5,0.666800144903246,0.7992640791887156,0.6714,0.8088
LOC90784,0.4988105418677615,0.20576728254992643,0.5007,0.2062
POLR1A,0.07625455425163047,0.010695045003307811,0.0775,0.0111
PTCD3,0.8326536643505055,0.05651900247758369,0.8357,0.0546
SNORD94,0.5265706587099563,0.7670811269228858,0.5482,0.7689
IMMT,0.20341771733441566,0.09948209825063486,0.2025,0.1018
MRPL35,0.5543550255265146,0.060005215925088805,0.5623,0.0631
REEP1,0.06700907992242824,0.32337060176314114,0.0682,0.324
KDM3A,0.4033292395601601,0.10919541126160301,0.4015,0.1159
VPS24,0.13217896769407741,0.183691342527634,0.1285,0.1707
RNF103,0.05291841533231326,0.6121034513027337,0.0521,0.6034
RMND5A,0.8413474731396976,0.4446501744188186,0.8435,0.4341
CD8A,0.17027724276100178,0.06293008037867219,0.1725,0.0571
CD8B,0.013476431958943628,0.0008497516880686416,0.0149,0.001
NCRNA00152,0.3912744442089269,0.026841781543991503,0.3938,0.0279
KRCC1,0.9130863073899068,0.2985072111485238,0.9086,0.2846
SMYD1,0.672419726301956,8.334585130030781e-07,0.6713,0.0001
THNSL2,0.7563917118118082,0.2575601243943389,0.7601,0.2552
EIF2AK3,0.5856686457665071,0.681252778393636,0.5875,0.6806
RPIA,0.3813342747545718,0.851617609765323,0.3845,0.8522
ANKRD36BP2,0.21786456643160892,0.540515985123309,0.2129,0.5443
LOC90499,0.15885767816961083,0.07370264196826662,0.1647,0.0655
TEKT4,0.49966322943261265,0.5637486061837399,0.5072,0.5763
MAL,0.03592302611981092,0.0034616813368199815,0.0354,0.0039
MRPS5,0.061801548503062145,0.09427204173969368,0.0593,0.099
ZNF514,0.6708835171305034,0.2147176797882961,0.6686,0.2068
ZNF2,0.18582686400545706,0.1641935999296833,0.1907,0.1762
PROM2,0.0013420925864013294,0.018066043214976953,0.0021,0.0152
KCNIP3,0.4655835665232054,0.008569296531142911,0.4668,0.007
FAHD2A,0.5173191085502149,0.04937961490737881,0.5159,0.0545
LOC729234,0.3386604695197739,0.6803991791151224,0.3357,0.6835
GPAT2,0.8763761224388207,0.1625172662615432,0.8774,0.1628
ADRA2B,0.24641214754920407,0.13363990391157546,0.2421,0.1279
DUSP2,0.08129996662390163,0.28397345589551515,0.0772,0.2751
STARD7,0.48795381593930287,0.4192772442992686,0.4821,0.4202
TMEM127,0.7047396885560682,0.05618211823939922,0.6996,0.0504
CIAO1,0.669548554237388,0.11284716489864986,0.7369,0.1192
SNRNP200,0.33125798627502145,0.7052712538441779,0.3267,0.7093
ITPRIPL1,0.012958258263573353,0.06593089606962542,0.0114,0.0648
NCAPH,0.8302873994583442,0.016230462524792617,0.8487,0.0139
NEURL3,0.0005492185622906613,0.14609206573880879,0.0003,0.148
ARID5A,0.39061765928152326,0.002318513779964944,0.4007,0.0012
KIAA1310,0.3145358337011634,0.034479626233459494,0.3211,0.0342
FER1L5,0.00036284575634591335,7.059756881336322e-07,0.0008,0.0001
LMAN2L,0.985849994369952,0.9114575871613098,0.9856,0.9149
CNNM4,0.08284712461993972,0.4956507412047819,0.0779,0.5017
CNNM3,0.383434186422547,0.9920524223501921,0.3881,0.9921
ANKRD23,0.7201799773259832,0.22033636146559413,0.7224,0.2233
ANKRD39,0.37201585473145127,0.02931525886290645,0.3731,0.0314
SEMA4C,0.24223188821956693,0.8026911025290677,0.2431,0.8009
FAM178B,0.6286541099662649,0.6857409379856494,0.6237,0.679
FAHD2B,0.40054732193442144,0.22530079251576118,0.4031,0.2212
COX5B,0.925304480485472,0.5737627480581584,0.9245,0.573
ACTR1B,0.638202400606471,0.7138405558273041,0.6372,0.7099
LOC728537,0.23054675098538108,0.05219170372669447,0.2327,0.0561
ZAP70,0.04037335682027208,0.022765791016518423,0.0428,0.0101
TMEM131,0.16795575888948852,0.5667923175854637,0.1652,0.565
INPP4A,0.9836447266818162,0.9265876767634391,0.9824,0.9261
COA5,0.8393780499747809,0.25462808516695307,0.8334,0.2532
UNC50,0.9739646437789209,0.12225070173885451,0.9758,0.1256
MGAT4A,0.01575101099052022,0.3565212903635061,0.0158,0.3551
C2orf55,0.15252883628600655,0.49441128543423774,0.1576,0.4967
TSGA10,0.44233668751847977,0.060914979773889516,0.4487,0.06
LIPT1,0.7262603380245729,0.2633839049401744,0.7202,0.2565
MITD1,0.8756057009714718,0.9569673596574745,0.8786,0.9603
MRPL30,0.21960892705100002,0.5211815600305275,0.2167,0.5285
LYG1,0.617234067537751,0.38054904026667147,0.6139,0.3856
TXNDC9,0.40393791639597976,0.8351440992411215,0.3976,0.8362
EIF5B,0.5383201467897711,0.18186480359879895,0.5413,0.1806
REV1,0.14880196689850714,0.05932547298973742,0.1477,0.0637
AFF3,0.0011192927798702157,0.013291364138693201,0.0018,0.0115
LONRF2,0.786315365772422,0.02770584778654372,0.7824,0.0295
CHST10,0.1021012725696063,0.6901073137907583,0.1042,0.6879
NPAS2,0.0650650097488652,0.4121753050381679,0.0664,0.4069
RPL31,0.47648459032172885,0.06377594124392623,0.4648,0.0602
TBC1D8,0.5289573040155988,0.22504016454358355,0.5286,0.2284
C2orf29,0.43792046110422467,0.03659954970613628,0.4362,0.038
SNORD89,0.6553898131903058,0.24230532996203027,0.665,0.2469
RNF149,0.6586304091696853,0.23595386648768377,0.6591,0.2458
RFX8,0.9571647167264336,0.2238781938280987,0.9593,0.2244
MAP4K4,0.051724667526675434,0.011147896492506018,0.0494,0.0102
IL1R2,0.054279463742802556,0.07014011045683267,0.0471,0.0618
IL1R1,0.9872528903508317,0.7336391857479116,0.9848,0.724
IL18R1,0.7015505628861582,0.5705873640844012,0.7055,0.5766
SLC9A2,0.376611562846375,0.8129186857985201,0.4325,0.8306
MFSD9,0.39724481012297974,0.1682901943715205,0.3953,0.1581
TMEM182,0.4129188338117823,0.5467417503619227,0.4416,0.5956
MRPS9,0.03524268205977467,0.3569140417768558,0.0385,0.3664
TGFBRAP1,0.46624159545971733,0.18934236602574933,0.4584,0.1962
C2orf49,0.8628062755779765,0.2949025196173386,0.8671,0.2979
FHL2,0.5119329001559392,0.30898337895846584,0.5154,0.3139
NCK2,0.9924917263368795,0.1377496727583798,0.9931,0.1377
C2orf40,0.9836909215231515,6.056272566172331e-07,0.9836,0.0001
UXS1,0.8790381981723637,0.8682536323092814,0.8788,0.8688
ST6GAL2,0.8291276800972477,0.524952222319307,0.8354,0.5363
SULT1C2,0.5842439593893045,0.22864130306022323,0.6005,0.2393
SULT1C2P1,0.018994984426906114,0.2705526940820929,0.0173,0.287
SULT1C4,0.10132001365957548,0.004897415923134247,0.108,0.004
GCC2,0.5316430653568707,0.609434526656642,0.5328,0.6114
LIMS1,0.4334718999595487,0.260736317444557,0.4417,0.2739
RANBP2,0.8055009080356743,0.30967647814167326,0.8061,0.3107
SH3RF3,0.048743208862716034,0.05154173964842024,0.0464,0.0465
10-Sep,0.715542846974043,0.05757483239023668,0.7155,0.0603
ANKRD57,0.6071956452122502,0.12107461160702135,0.6109,0.1297
MALL,0.005102448475655972,0.9456523298059125,0.0056,0.947
NPHP1,0.6218744290394869,0.20635918654174404,0.6285,0.2144
NCRNA00116,0.7319364647874081,0.35430264114313725,0.7286,0.3455
BUB1,0.2649143813797117,0.007160110151098659,0.271,0.0054
ACOXL,0.13950452827157878,0.2550488680517448,0.1414,0.2504
BCL2L11,0.8026007077328482,0.18163423740788118,0.8045,0.1716
LOC541471,0.9490993119547319,0.06872246192593869,0.9525,0.0677
MERTK,0.6212942858475052,0.5138438209777523,0.6189,0.5114
TMEM87B,0.013229478896321749,0.607834563791211,0.014,0.6066
FBLN7,0.5203716960854045,0.9625688486153298,0.5089,0.9653
ZC3H8,0.9038356942540826,0.8194173450600751,0.9041,0.8223
ZC3H6,0.23039680932981202,0.03691300795220826,0.2323,0.0376
